Gene_ID	Gene_Name	Rank	PageRank_Score
ENSG00000205584	AC005488.11	16186	1.957163629e-05
ENSG00000205583	STAG3L1	16187	1.957163629e-05
ENSG00000205579	DYNLL1P1	16188	1.957163629e-05
ENSG00000205578	POM121B	16189	1.957163629e-05
ENSG00000205572	SERF1B	16190	1.957163629e-05
ENSG00000205571	SMN2	16191	1.957163629e-05
ENSG00000205560	CPT1B	16192	1.957163629e-05
ENSG00000205559	CHKB-AS1	16193	1.957163629e-05
ENSG00000205544	TMEM256	16194	1.957163629e-05
ENSG00000205542	TMSB4X	16195	1.957163629e-05
ENSG00000205537	RP11-89H19.1	16196	1.957163629e-05
ENSG00000205534	SMG1P2	16197	1.957163629e-05
ENSG00000205531	NAP1L4	16198	1.957163629e-05
ENSG00000205517	RGL3	16199	1.957163629e-05
ENSG00000205502	C2CD4B	16200	1.957163629e-05
ENSG00000205500	AC013472.3	16201	1.957163629e-05
ENSG00000205485	AC004980.7	16202	1.957163629e-05
ENSG00000205482	SPDYE18	16203	1.957163629e-05
ENSG00000205476	CCDC85C	16204	1.957163629e-05
ENSG00000205464	ATP6AP1L	16205	1.957163629e-05
ENSG00000205449	NBPF22P	16206	1.957163629e-05
ENSG00000205436	EXOC3L4	16207	1.957163629e-05
ENSG00000205424	AL592528.1	16208	1.957163629e-05
ENSG00000205423	CNEP1R1	16209	1.957163629e-05
ENSG00000205414	RP11-401P9.6	16210	1.957163629e-05
ENSG00000205413	SAMD9	16211	1.957163629e-05
ENSG00000205356	TECPR1	16212	1.957163629e-05
ENSG00000205336	ADGRG1	16213	1.957163629e-05
ENSG00000205309	NT5M	16214	1.957163629e-05
ENSG00000205269	TMEM170B	16215	1.957163629e-05
ENSG00000205268	PDE7A	16216	1.957163629e-05
ENSG00000205238	SPDYE2	16217	1.957163629e-05
ENSG00000205236	RP11-514P8.6	16218	1.957163629e-05
ENSG00000205221	VIT	16219	1.957163629e-05
ENSG00000205220	PSMB10	16220	1.957163629e-05
ENSG00000205212	CCDC144NL	16221	1.957163629e-05
ENSG00000205208	C4orf46	16222	1.957163629e-05
ENSG00000205189	ZBTB10	16223	1.957163629e-05
ENSG00000205181	LINC00654	16224	1.957163629e-05
ENSG00000205176	REXO1L1P	16225	1.957163629e-05
ENSG00000205155	PSENEN	16226	1.957163629e-05
ENSG00000205138	SDHAF1	16227	1.957163629e-05
ENSG00000205133	TRIQK	16228	1.957163629e-05
ENSG00000205129	C4orf47	16229	1.957163629e-05
ENSG00000205111	CDKL4	16230	1.957163629e-05
ENSG00000205108	FAM205A	16231	1.957163629e-05
ENSG00000205105	COX17P1	16232	1.957163629e-05
ENSG00000205100	HSP90AA4P	16233	1.957163629e-05
ENSG00000205097	FRG2	16234	1.957163629e-05
ENSG00000205090	TMEM240	16235	1.957163629e-05
ENSG00000205089	CCNI2	16236	1.957163629e-05
ENSG00000205086	C2orf91	16237	1.957163629e-05
ENSG00000205084	TMEM231	16238	1.957163629e-05
ENSG00000205078	SYCE1L	16239	1.957163629e-05
ENSG00000205060	SLC35B4	16240	1.957163629e-05
ENSG00000205056	RP11-693J15.5	16241	1.957163629e-05
ENSG00000205045	SLFN12L	16242	1.957163629e-05
ENSG00000205041	CTC-425O23.2	16243	1.957163629e-05
ENSG00000205037	RP11-863P13.4	16244	1.957163629e-05
ENSG00000205018	RP11-830F9.6	16245	1.957163629e-05
ENSG00000205002	AARD	16246	1.957163629e-05
ENSG00000204991	SPIRE2	16247	1.957163629e-05
ENSG00000204977	TRIM13	16248	1.957163629e-05
ENSG00000204959	ARHGEF34P	16249	1.957163629e-05
ENSG00000204956	PCDHGA1	16250	1.957163629e-05
ENSG00000204954	C12orf73	16251	1.957163629e-05
ENSG00000204947	ZNF425	16252	1.957163629e-05
ENSG00000204946	ZNF783	16253	1.957163629e-05
ENSG00000204934	ATP6V0E2-AS1	16254	1.957163629e-05
ENSG00000204929	AC074391.1	16255	1.957163629e-05
ENSG00000204923	FBXO48	16256	1.957163629e-05
ENSG00000204922	UQCC3	16257	1.957163629e-05
ENSG00000204920	ZNF155	16258	1.957163629e-05
ENSG00000204904	LINC01545	16259	1.957163629e-05
ENSG00000204894	RP11-208G20.2	16260	1.957163629e-05
ENSG00000204860	FAM201A	16261	1.957163629e-05
ENSG00000204859	ZBTB48	16262	1.957163629e-05
ENSG00000204856	FAM216A	16263	1.957163629e-05
ENSG00000204852	TCTN1	16264	1.957163629e-05
ENSG00000204851	PNMAL2	16265	1.957163629e-05
ENSG00000204842	ATXN2	16266	1.957163629e-05
ENSG00000204839	MROH6	16267	1.957163629e-05
ENSG00000204837	RP11-204M4.2	16268	1.957163629e-05
ENSG00000204822	MRPL53	16269	1.957163629e-05
ENSG00000204805	FAM27E4	16270	1.957163629e-05
ENSG00000204802	RP11-111F5.4	16271	1.957163629e-05
ENSG00000204792	LINC01291	16272	1.957163629e-05
ENSG00000204791	CTD-3065J16.6	16273	1.957163629e-05
ENSG00000204790	BX255923.2	16274	1.957163629e-05
ENSG00000204779	FOXD4L5	16275	1.957163629e-05
ENSG00000204778	RP11-15J10.1	16276	1.957163629e-05
ENSG00000204767	FAM196B	16277	1.957163629e-05
ENSG00000204764	RANBP17	16278	1.957163629e-05
ENSG00000204758	CTC-308K20.1	16279	1.957163629e-05
ENSG00000204745	AC083899.3	16280	1.957163629e-05
ENSG00000204713	TRIM27	16281	1.957163629e-05
ENSG00000204706	MAMDC2-AS1	16282	1.957163629e-05
ENSG00000204685	STARD7-AS1	16283	1.957163629e-05
ENSG00000204682	CASC10	16284	1.957163629e-05
ENSG00000204681	GABBR1	16285	1.957163629e-05
ENSG00000204673	AKT1S1	16286	1.957163629e-05
ENSG00000204653	ASPDH	16287	1.957163629e-05
ENSG00000204652	RPS26P8	16288	1.957163629e-05
ENSG00000204650	CRHR1-IT1	16289	1.957163629e-05
ENSG00000204642	HLA-F	16290	1.957163629e-05
ENSG00000204634	TBC1D8	16291	1.957163629e-05
ENSG00000204632	HLA-G	16292	1.957163629e-05
ENSG00000204628	GNB2L1	16293	1.957163629e-05
ENSG00000204623	ZNRD1-AS1	16294	1.957163629e-05
ENSG00000204622	HLA-J	16295	1.957163629e-05
ENSG00000204620	RP11-1148L6.9	16296	1.957163629e-05
ENSG00000204619	PPP1R11	16297	1.957163629e-05
ENSG00000204618	RNF39	16298	1.957163629e-05
ENSG00000204616	TRIM31	16299	1.957163629e-05
ENSG00000204611	ZNF616	16300	1.957163629e-05
ENSG00000204604	ZNF468	16301	1.957163629e-05
ENSG00000204603	LINC01257	16302	1.957163629e-05
ENSG00000204599	TRIM39	16303	1.957163629e-05
ENSG00000204592	HLA-E	16304	1.957163629e-05
ENSG00000204590	GNL1	16305	1.957163629e-05
ENSG00000204584	RP11-304F15.3	16306	1.957163629e-05
ENSG00000204577	LILRB3	16307	1.957163629e-05
ENSG00000204576	PRR3	16308	1.957163629e-05
ENSG00000204569	PPP1R10	16309	1.957163629e-05
ENSG00000204568	MRPS18B	16310	1.957163629e-05
ENSG00000204564	C6orf136	16311	1.957163629e-05
ENSG00000204556	CTD-2514C3.1	16312	1.957163629e-05
ENSG00000204536	CCHCR1	16313	1.957163629e-05
ENSG00000204531	POU5F1	16314	1.957163629e-05
ENSG00000204525	HLA-C	16315	1.957163629e-05
ENSG00000204524	ZNF805	16316	1.957163629e-05
ENSG00000204519	ZNF551	16317	1.957163629e-05
ENSG00000204516	MICB	16318	1.957163629e-05
ENSG00000204514	ZNF814	16319	1.957163629e-05
ENSG00000204498	NFKBIL1	16320	1.957163629e-05
ENSG00000204475	NCR3	16321	1.957163629e-05
ENSG00000204469	PRRC2A	16322	1.957163629e-05
ENSG00000204464	C1orf195	16323	1.957163629e-05
ENSG00000204444	APOM	16324	1.957163629e-05
ENSG00000204439	C6orf47	16325	1.957163629e-05
ENSG00000204438	GPANK1	16326	1.957163629e-05
ENSG00000204435	CSNK2B	16327	1.957163629e-05
ENSG00000204434	POTEKP	16328	1.957163629e-05
ENSG00000204428	LY6G5C	16329	1.957163629e-05
ENSG00000204427	ABHD16A	16330	1.957163629e-05
ENSG00000204420	C6orf25	16331	1.957163629e-05
ENSG00000204397	CARD16	16332	1.957163629e-05
ENSG00000204396	VWA7	16333	1.957163629e-05
ENSG00000204394	VARS	16334	1.957163629e-05
ENSG00000204390	HSPA1L	16335	1.957163629e-05
ENSG00000204389	HSPA1A	16336	1.957163629e-05
ENSG00000204388	HSPA1B	16337	1.957163629e-05
ENSG00000204387	C6orf48	16338	1.957163629e-05
ENSG00000204385	SLC44A4	16339	1.957163629e-05
ENSG00000204382	XAGE1B	16340	1.957163629e-05
ENSG00000204380	AC005042.4	16341	1.957163629e-05
ENSG00000204379	XAGE1A	16342	1.957163629e-05
ENSG00000204370	SDHD	16343	1.957163629e-05
ENSG00000204366	ZBTB12	16344	1.957163629e-05
ENSG00000204352	C9orf129	16345	1.957163629e-05
ENSG00000204351	SKIV2L	16346	1.957163629e-05
ENSG00000204348	DXO	16347	1.957163629e-05
ENSG00000204335	SP5	16348	1.957163629e-05
ENSG00000204323	SMIM5	16349	1.957163629e-05
ENSG00000204316	MRPL38	16350	1.957163629e-05
ENSG00000204311	DFNB59	16351	1.957163629e-05
ENSG00000204310	AGPAT1	16352	1.957163629e-05
ENSG00000204305	AGER	16353	1.957163629e-05
ENSG00000204301	NOTCH4	16354	1.957163629e-05
ENSG00000204296	C6orf10	16355	1.957163629e-05
ENSG00000204291	COL15A1	16356	1.957163629e-05
ENSG00000204290	BTNL2	16357	1.957163629e-05
ENSG00000204287	HLA-DRA	16358	1.957163629e-05
ENSG00000204282	TNRC6C-AS1	16359	1.957163629e-05
ENSG00000204272	LINC01420	16360	1.957163629e-05
ENSG00000204271	SPIN3	16361	1.957163629e-05
ENSG00000204264	PSMB8	16362	1.957163629e-05
ENSG00000204262	COL5A2	16363	1.957163629e-05
ENSG00000204261	PSMB8-AS1	16364	1.957163629e-05
ENSG00000204257	HLA-DMA	16365	1.957163629e-05
ENSG00000204253	HNRNPCP2	16366	1.957163629e-05
ENSG00000204248	COL11A2	16367	1.957163629e-05
ENSG00000204241	RP11-713P17.3	16368	1.957163629e-05
ENSG00000204228	HSD17B8	16369	1.957163629e-05
ENSG00000204220	PFDN6	16370	1.957163629e-05
ENSG00000204219	TCEA3	16371	1.957163629e-05
ENSG00000204194	RPL12P1	16372	1.957163629e-05
ENSG00000204188	GGNBP1	16373	1.957163629e-05
ENSG00000204186	ZDBF2	16374	1.957163629e-05
ENSG00000204183	GDF5OS	16375	1.957163629e-05
ENSG00000204179	PTPN20	16376	1.957163629e-05
ENSG00000204178	TMEM57	16377	1.957163629e-05
ENSG00000204177	BMS1P1	16378	1.957163629e-05
ENSG00000204176	SYT15	16379	1.957163629e-05
ENSG00000204172	AGAP9	16380	1.957163629e-05
ENSG00000204165	CXorf65	16381	1.957163629e-05
ENSG00000204161	C10orf128	16382	1.957163629e-05
ENSG00000204160	ZDHHC18	16383	1.957163629e-05
ENSG00000204152	TIMM23B	16384	1.957163629e-05
ENSG00000204149	AGAP6	16385	1.957163629e-05
ENSG00000204147	ASAH2B	16386	1.957163629e-05
ENSG00000204138	PHACTR4	16387	1.957163629e-05
ENSG00000204136	GGTA1P	16388	1.957163629e-05
ENSG00000204131	NHSL2	16389	1.957163629e-05
ENSG00000204128	C2orf72	16390	1.957163629e-05
ENSG00000204120	GIGYF2	16391	1.957163629e-05
ENSG00000204116	CHIC1	16392	1.957163629e-05
ENSG00000204113	BMP2KL	16393	1.957163629e-05
ENSG00000204104	TRAF3IP1	16394	1.957163629e-05
ENSG00000204099	NEU4	16395	1.957163629e-05
ENSG00000204086	RPA4	16396	1.957163629e-05
ENSG00000204084	INPP5B	16397	1.957163629e-05
ENSG00000204072	ARMCX7P	16398	1.957163629e-05
ENSG00000204071	TCEAL6	16399	1.957163629e-05
ENSG00000204070	SYS1	16400	1.957163629e-05
ENSG00000204054	LINC00963	16401	1.957163629e-05
ENSG00000204052	LRRC73	16402	1.957163629e-05
ENSG00000204049	RP11-126H7.4	16403	1.957163629e-05
ENSG00000204044	RP11-465L10.10	16404	1.957163629e-05
ENSG00000204025	TRPC5OS	16405	1.957163629e-05
ENSG00000204022	LIPJ	16406	1.957163629e-05
ENSG00000204020	LIPN	16407	1.957163629e-05
ENSG00000204006	C1orf185	16408	1.957163629e-05
ENSG00000203999	LINC01270	16409	1.957163629e-05
ENSG00000203995	ZYG11A	16410	1.957163629e-05
ENSG00000203993	ARRDC1-AS1	16411	1.957163629e-05
ENSG00000203965	EFCAB7	16412	1.957163629e-05
ENSG00000203950	FAM127B	16413	1.957163629e-05
ENSG00000203943	SAMD13	16414	1.957163629e-05
ENSG00000203914	HSP90B3P	16415	1.957163629e-05
ENSG00000203910	C1orf146	16416	1.957163629e-05
ENSG00000203880	PCMTD2	16417	1.957163629e-05
ENSG00000203879	GDI1	16418	1.957163629e-05
ENSG00000203875	SNHG5	16419	1.957163629e-05
ENSG00000203872	C6orf163	16420	1.957163629e-05
ENSG00000203865	ATP1A1-AS1	16421	1.957163629e-05
ENSG00000203855	HSD3BP4	16422	1.957163629e-05
ENSG00000203852	HIST2H3A	16423	1.957163629e-05
ENSG00000203825	RP11-744H18.1	16424	1.957163629e-05
ENSG00000203819	HIST2H2BC	16425	1.957163629e-05
ENSG00000203814	HIST2H2BF	16426	1.957163629e-05
ENSG00000203812	HIST2H2AA3	16427	1.957163629e-05
ENSG00000203811	HIST2H3C	16428	1.957163629e-05
ENSG00000203808	BVES-AS1	16429	1.957163629e-05
ENSG00000203804	ADAMTSL4-AS1	16430	1.957163629e-05
ENSG00000203801	LINC00222	16431	1.957163629e-05
ENSG00000203799	CCDC162P	16432	1.957163629e-05
ENSG00000203797	DDO	16433	1.957163629e-05
ENSG00000203791	METTL10	16434	1.957163629e-05
ENSG00000203778	FAM229B	16435	1.957163629e-05
ENSG00000203772	SPRN	16436	1.957163629e-05
ENSG00000203761	MSTO2P	16437	1.957163629e-05
ENSG00000203747	FCGR3A	16438	1.957163629e-05
ENSG00000203739	RP11-296O14.3	16439	1.957163629e-05
ENSG00000203734	ECT2L	16440	1.957163629e-05
ENSG00000203730	TEDDM1	16441	1.957163629e-05
ENSG00000203727	SAMD5	16442	1.957163629e-05
ENSG00000203724	C1orf53	16443	1.957163629e-05
ENSG00000203722	RAET1G	16444	1.957163629e-05
ENSG00000203721	LINC00862	16445	1.957163629e-05
ENSG00000203711	C6orf99	16446	1.957163629e-05
ENSG00000203709	C1orf132	16447	1.957163629e-05
ENSG00000203705	TATDN3	16448	1.957163629e-05
ENSG00000203685	C1orf95	16449	1.957163629e-05
ENSG00000203684	IBA57-AS1	16450	1.957163629e-05
ENSG00000203668	CHML	16451	1.957163629e-05
ENSG00000203666	EFCAB2	16452	1.957163629e-05
ENSG00000203650	LINC01285	16453	1.957163629e-05
ENSG00000203644	RP11-332M2.1	16454	1.957163629e-05
ENSG00000203588	IGBP1-AS1	16455	1.957163629e-05
ENSG00000203499	FAM83H-AS1	16456	1.957163629e-05
ENSG00000203497	PDCD4-AS1	16457	1.957163629e-05
ENSG00000203446	AC004988.1	16458	1.957163629e-05
ENSG00000203435	E2F3P2	16459	1.957163629e-05
ENSG00000203416	FAM32B	16460	1.957163629e-05
ENSG00000203414	BTBD7P1	16461	1.957163629e-05
ENSG00000203397	RP13-36G14.3	16462	1.957163629e-05
ENSG00000203395	AC015969.3	16463	1.957163629e-05
ENSG00000203392	CTD-2026K11.6	16464	1.957163629e-05
ENSG00000203364	RP11-370F5.4	16465	1.957163629e-05
ENSG00000203362	RP3-337H4.8	16466	1.957163629e-05
ENSG00000203327	AC012358.7	16467	1.957163629e-05
ENSG00000203326	ZNF525	16468	1.957163629e-05
ENSG00000203325	RP11-277A4.4	16469	1.957163629e-05
ENSG00000203321	C9orf41-AS1	16470	1.957163629e-05
ENSG00000202569	MIR146B	16471	1.957163629e-05
ENSG00000202566	MIR421	16472	1.957163629e-05
ENSG00000202538	RNU4-2	16473	1.957163629e-05
ENSG00000202536	Y_RNA	16474	1.957163629e-05
ENSG00000202533	Y_RNA	16475	1.957163629e-05
ENSG00000202522	Y_RNA	16476	1.957163629e-05
ENSG00000202515	VTRNA1-3	16477	1.957163629e-05
ENSG00000202514	Y_RNA	16478	1.957163629e-05
ENSG00000202512	RN7SKP230	16479	1.957163629e-05
ENSG00000202474	RNA5SP283	16480	1.957163629e-05
ENSG00000202441	RNY4P10	16481	1.957163629e-05
ENSG00000202434	SNORA4	16482	1.957163629e-05
ENSG00000202415	RN7SKP269	16483	1.957163629e-05
ENSG00000202412	RNY3P13	16484	1.957163629e-05
ENSG00000202411	RNA5SP259	16485	1.957163629e-05
ENSG00000202408	RNU1-122P	16486	1.957163629e-05
ENSG00000202400	SNORD82	16487	1.957163629e-05
ENSG00000202392	RN7SKP292	16488	1.957163629e-05
ENSG00000202382	Y_RNA	16489	1.957163629e-05
ENSG00000202374	SNORA62	16490	1.957163629e-05
ENSG00000202360	RN7SKP249	16491	1.957163629e-05
ENSG00000202358	RNU6-652P	16492	1.957163629e-05
ENSG00000202357	Y_RNA	16493	1.957163629e-05
ENSG00000202354	RNY3	16494	1.957163629e-05
ENSG00000202351	RN7SKP204	16495	1.957163629e-05
ENSG00000202347	RNU1-16P	16496	1.957163629e-05
ENSG00000202344	RN7SKP208	16497	1.957163629e-05
ENSG00000202343	SNORA2	16498	1.957163629e-05
ENSG00000202337	RNU6-8	16499	1.957163629e-05
ENSG00000202334	RNA5SP238	16500	1.957163629e-05
ENSG00000202314	SNORD6	16501	1.957163629e-05
ENSG00000202309	Y_RNA	16502	1.957163629e-05
ENSG00000202306	Y_RNA	16503	1.957163629e-05
ENSG00000202261	SNORD115-44	16504	1.957163629e-05
ENSG00000202260	RN7SKP69	16505	1.957163629e-05
ENSG00000202241	RN7SKP186	16506	1.957163629e-05
ENSG00000202222	Y_RNA	16507	1.957163629e-05
ENSG00000202217	RN7SKP47	16508	1.957163629e-05
ENSG00000202215	RNU1-51P	16509	1.957163629e-05
ENSG00000202211	Y_RNA	16510	1.957163629e-05
ENSG00000202205	RNU6-1034P	16511	1.957163629e-05
ENSG00000202199	RNU1-115P	16512	1.957163629e-05
ENSG00000202189	SNORA30	16513	1.957163629e-05
ENSG00000202184	RNU6-1283P	16514	1.957163629e-05
ENSG00000202144	Y_RNA	16515	1.957163629e-05
ENSG00000202137	Y_RNA	16516	1.957163629e-05
ENSG00000202125	RNU1-100P	16517	1.957163629e-05
ENSG00000202111	VTRNA1-2	16518	1.957163629e-05
ENSG00000202100	Y_RNA	16519	1.957163629e-05
ENSG00000202078	Y_RNA	16520	1.957163629e-05
ENSG00000202056	RNA5SP19	16521	1.957163629e-05
ENSG00000202047	RNA5SP324	16522	1.957163629e-05
ENSG00000202031	SNORD38A	16523	1.957163629e-05
ENSG00000202014	Y_RNA	16524	1.957163629e-05
ENSG00000201998	SNORA23	16525	1.957163629e-05
ENSG00000201988	Y_RNA	16526	1.957163629e-05
ENSG00000201969	SNORD115-20	16527	1.957163629e-05
ENSG00000201967	RN7SKP22	16528	1.957163629e-05
ENSG00000201955	RNY3P1	16529	1.957163629e-05
ENSG00000201944	SNORA72	16530	1.957163629e-05
ENSG00000201943	SNORD115-10	16531	1.957163629e-05
ENSG00000201922	RNU1-43P	16532	1.957163629e-05
ENSG00000201913	Y_RNA	16533	1.957163629e-05
ENSG00000201912	RN7SKP189	16534	1.957163629e-05
ENSG00000201907	SNORD115-38	16535	1.957163629e-05
ENSG00000201901	RN7SKP48	16536	1.957163629e-05
ENSG00000201900	RNY1P13	16537	1.957163629e-05
ENSG00000201882	snoU2-30	16538	1.957163629e-05
ENSG00000201875	RN7SKP178	16539	1.957163629e-05
ENSG00000201861	RNA5SP298	16540	1.957163629e-05
ENSG00000201831	SNORD115-1	16541	1.957163629e-05
ENSG00000201830	Y_RNA	16542	1.957163629e-05
ENSG00000201823	SNORD48	16543	1.957163629e-05
ENSG00000201822	RNA5SP149	16544	1.957163629e-05
ENSG00000201813	RNU6-915P	16545	1.957163629e-05
ENSG00000201801	RNU5E-4P	16546	1.957163629e-05
ENSG00000201794	RN7SKP130	16547	1.957163629e-05
ENSG00000201793	RN7SKP9	16548	1.957163629e-05
ENSG00000201785	SNORD117	16549	1.957163629e-05
ENSG00000201782	RN7SKP226	16550	1.957163629e-05
ENSG00000201774	Y_RNA	16551	1.957163629e-05
ENSG00000201772	SNORA5C	16552	1.957163629e-05
ENSG00000201758	RN7SKP55	16553	1.957163629e-05
ENSG00000201724	Y_RNA	16554	1.957163629e-05
ENSG00000201715	RN7SKP133	16555	1.957163629e-05
ENSG00000201699	RNU1-59P	16556	1.957163629e-05
ENSG00000201684	RN7SKP239	16557	1.957163629e-05
ENSG00000201680	Y_RNA	16558	1.957163629e-05
ENSG00000201679	SNORD115-15	16559	1.957163629e-05
ENSG00000201674	U3	16560	1.957163629e-05
ENSG00000201665	RN7SKP6	16561	1.957163629e-05
ENSG00000201662	RNU6-60P	16562	1.957163629e-05
ENSG00000201659	RNU12-2P	16563	1.957163629e-05
ENSG00000201654	RNU6-7	16564	1.957163629e-05
ENSG00000201648	RNU4-91P	16565	1.957163629e-05
ENSG00000201644	Y_RNA	16566	1.957163629e-05
ENSG00000201643	SNORA14A	16567	1.957163629e-05
ENSG00000201640	RN7SKP28	16568	1.957163629e-05
ENSG00000201634	SNORD115-48	16569	1.957163629e-05
ENSG00000201628	RNU4-7P	16570	1.957163629e-05
ENSG00000201627	Y_RNA	16571	1.957163629e-05
ENSG00000201600	RN7SKP124	16572	1.957163629e-05
ENSG00000201592	snoU2_19	16573	1.957163629e-05
ENSG00000201581	RN7SKP78	16574	1.957163629e-05
ENSG00000201566	Y_RNA	16575	1.957163629e-05
ENSG00000201564	RN7SKP50	16576	1.957163629e-05
ENSG00000201563	Y_RNA	16577	1.957163629e-05
ENSG00000201558	RNVU1-6	16578	1.957163629e-05
ENSG00000201555	Y_RNA	16579	1.957163629e-05
ENSG00000201554	Y_RNA	16580	1.957163629e-05
ENSG00000201544	SNORA16B	16581	1.957163629e-05
ENSG00000201533	RN7SKP237	16582	1.957163629e-05
ENSG00000201532	RNA5SP194	16583	1.957163629e-05
ENSG00000201512	SNORA71C	16584	1.957163629e-05
ENSG00000201511	Y_RNA	16585	1.957163629e-05
ENSG00000201510	RN7SKP217	16586	1.957163629e-05
ENSG00000201498	Y_RNA	16587	1.957163629e-05
ENSG00000201492	RNA5SP78	16588	1.957163629e-05
ENSG00000201482	SNORD115-17	16589	1.957163629e-05
ENSG00000201470	RNY4P7	16590	1.957163629e-05
ENSG00000201458	RNU4-4P	16591	1.957163629e-05
ENSG00000201457	SNORA55	16592	1.957163629e-05
ENSG00000201442	Y_RNA	16593	1.957163629e-05
ENSG00000201440	RNA5SP515	16594	1.957163629e-05
ENSG00000201435	RNU4-24P	16595	1.957163629e-05
ENSG00000201428	RN7SKP71	16596	1.957163629e-05
ENSG00000201423	RN7SKP246	16597	1.957163629e-05
ENSG00000201413	RNA5SP141	16598	1.957163629e-05
ENSG00000201412	Y_RNA	16599	1.957163629e-05
ENSG00000201390	RNU6-1141P	16600	1.957163629e-05
ENSG00000201367	RNU6-522P	16601	1.957163629e-05
ENSG00000201364	RN7SKP37	16602	1.957163629e-05
ENSG00000201358	RN7SKP193	16603	1.957163629e-05
ENSG00000201343	Y_RNA	16604	1.957163629e-05
ENSG00000201331	SNORD115-23	16605	1.957163629e-05
ENSG00000201321	RNA5S9	16606	1.957163629e-05
ENSG00000201317	RNU4-59P	16607	1.957163629e-05
ENSG00000201315	RN7SKP227	16608	1.957163629e-05
ENSG00000201302	SNORA65	16609	1.957163629e-05
ENSG00000201291	RNU1-34P	16610	1.957163629e-05
ENSG00000201289	RN7SKP76	16611	1.957163629e-05
ENSG00000201264	SNORD73	16612	1.957163629e-05
ENSG00000201229	SNORA63	16613	1.957163629e-05
ENSG00000201228	Y_RNA	16614	1.957163629e-05
ENSG00000201221	RNU4-40P	16615	1.957163629e-05
ENSG00000201217	Y_RNA	16616	1.957163629e-05
ENSG00000201207	Y_RNA	16617	1.957163629e-05
ENSG00000201201	RN7SKP118	16618	1.957163629e-05
ENSG00000201198	RNU6-879P	16619	1.957163629e-05
ENSG00000201185	RNA5SP202	16620	1.957163629e-05
ENSG00000201184	RNU4-68P	16621	1.957163629e-05
ENSG00000201183	RNVU1-3	16622	1.957163629e-05
ENSG00000201161	RN7SKP10	16623	1.957163629e-05
ENSG00000201157	SNORA62	16624	1.957163629e-05
ENSG00000201143	SNORD115-42	16625	1.957163629e-05
ENSG00000201140	RN7SKP128	16626	1.957163629e-05
ENSG00000201121	RNY1P12	16627	1.957163629e-05
ENSG00000201114	Y_RNA	16628	1.957163629e-05
ENSG00000201104	RNU6-11P	16629	1.957163629e-05
ENSG00000201098	RNY1	16630	1.957163629e-05
ENSG00000201086	RNA5SP394	16631	1.957163629e-05
ENSG00000201078	RN7SKP214	16632	1.957163629e-05
ENSG00000201076	RNU4-51P	16633	1.957163629e-05
ENSG00000201071	Y_RNA	16634	1.957163629e-05
ENSG00000201059	RNA5SP336	16635	1.957163629e-05
ENSG00000201044	RNU6-268P	16636	1.957163629e-05
ENSG00000201041	RNA5SP242	16637	1.957163629e-05
ENSG00000201031	Y_RNA	16638	1.957163629e-05
ENSG00000201027	RN7SKP107	16639	1.957163629e-05
ENSG00000201023	RNY3P11	16640	1.957163629e-05
ENSG00000201010	RN7SKP224	16641	1.957163629e-05
ENSG00000201003	SNORA58	16642	1.957163629e-05
ENSG00000200998	Y_RNA	16643	1.957163629e-05
ENSG00000200987	SNORD115-30	16644	1.957163629e-05
ENSG00000200985	RNA5SP493	16645	1.957163629e-05
ENSG00000200975	RNU1-7P	16646	1.957163629e-05
ENSG00000200972	RNU5A-8P	16647	1.957163629e-05
ENSG00000200966	RN7SKP87	16648	1.957163629e-05
ENSG00000200959	SNORA74A	16649	1.957163629e-05
ENSG00000200953	Y_RNA	16650	1.957163629e-05
ENSG00000200949	SNORD115-32	16651	1.957163629e-05
ENSG00000200924	RNU6-1048P	16652	1.957163629e-05
ENSG00000200913	SNORD46	16653	1.957163629e-05
ENSG00000200903	RNU1-42P	16654	1.957163629e-05
ENSG00000200895	RN7SKP245	16655	1.957163629e-05
ENSG00000200891	SNORD74	16656	1.957163629e-05
ENSG00000200888	Y_RNA	16657	1.957163629e-05
ENSG00000200879	SNORD14E	16658	1.957163629e-05
ENSG00000200867	RN7SKP36	16659	1.957163629e-05
ENSG00000200849	Y_RNA	16660	1.957163629e-05
ENSG00000200847	Y_RNA	16661	1.957163629e-05
ENSG00000200842	Y_RNA	16662	1.957163629e-05
ENSG00000200840	RNU6-82P	16663	1.957163629e-05
ENSG00000200834	Y_RNA	16664	1.957163629e-05
ENSG00000200830	RN7SKP134	16665	1.957163629e-05
ENSG00000200816	SNORA38	16666	1.957163629e-05
ENSG00000200814	RNU6-595P	16667	1.957163629e-05
ENSG00000200812	SNORD115-6	16668	1.957163629e-05
ENSG00000200795	RNU4-1	16669	1.957163629e-05
ENSG00000200794	RN7SKP250	16670	1.957163629e-05
ENSG00000200792	SNORA80A	16671	1.957163629e-05
ENSG00000200785	SNORD8	16672	1.957163629e-05
ENSG00000200783	RN7SKP180	16673	1.957163629e-05
ENSG00000200761	RN7SKP113	16674	1.957163629e-05
ENSG00000200757	SNORD115-16	16675	1.957163629e-05
ENSG00000200755	RNA5SP68	16676	1.957163629e-05
ENSG00000200742	Y_RNA	16677	1.957163629e-05
ENSG00000200741	RNA5SP161	16678	1.957163629e-05
ENSG00000200737	Y_RNA	16679	1.957163629e-05
ENSG00000200731	RNU1-124P	16680	1.957163629e-05
