id	filename	md5	size	state
0afd8ca1-15a7-429d-8bdb-b1be96cd594a	jhu-usc.edu_HNSC.HumanMethylation450.13.lvl-3.TCGA-MT-A51X-01A-11D-A265-05.gdc_hg38.txt	5a65dc807784bdf53e784c356da2525c	141278966	released
55ed64d4-b963-4cd1-97a9-0066cb1a1979	jhu-usc.edu_HNSC.HumanMethylation450.5.lvl-3.TCGA-CV-6934-01A-11D-1913-05.gdc_hg38.txt	9d0d2d4c640d57756a32961957f81336	141273568	released
babc7ec7-5705-499f-a745-fbde4d11ae41	jhu-usc.edu_HNSC.HumanMethylation450.17.lvl-3.TCGA-RS-A6TP-01A-12D-A34K-05.gdc_hg38.txt	a67ac629df8dc0b03a567c8ee62df9cd	141207414	released
7b777881-fd0b-40d8-8f0b-cc198e6b3ad0	jhu-usc.edu_HNSC.HumanMethylation450.2.lvl-3.TCGA-BA-5556-01A-01D-1511-05.gdc_hg38.txt	deb58b128fe529b5981256a4f83c6392	141268295	released
5238a6ca-340c-464c-8ecc-2db93c5de57c	jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-CV-7250-01A-11D-2014-05.gdc_hg38.txt	390998226da3d39607ef581755f69b15	141293221	released
64ef3e07-d6eb-4204-8159-85ac263cbcdc	jhu-usc.edu_HNSC.HumanMethylation450.2.lvl-3.TCGA-CN-5358-01A-01D-1511-05.gdc_hg38.txt	e128adaf4a11a28b4df5662a40dfef57	141282012	released
b2309028-5a1b-4e02-8528-b1baea93ed40	jhu-usc.edu_HNSC.HumanMethylation450.18.lvl-3.TCGA-QK-A8Z9-01B-11D-A392-05.gdc_hg38.txt	30d8fd8a6ad1fa0e62f57dbaed104172	141279428	released
cfd65c51-2ce6-4bf7-a179-48d1b4965681	jhu-usc.edu_HNSC.HumanMethylation450.16.lvl-3.TCGA-BA-A6DA-01A-31D-A31M-05.gdc_hg38.txt	a7b652b58e16bacf8121dc2f9ad89d7e	141274475	released
9cb22de2-993e-4a6f-8a20-5310801b06e1	jhu-usc.edu_HNSC.HumanMethylation450.5.lvl-3.TCGA-CN-6994-01A-11D-1913-05.gdc_hg38.txt	74be8f4a311f16a5b24d362aec1828e4	141282286	released
04067ec9-1a53-47e2-80cf-467738878a2c	jhu-usc.edu_LUSC.HumanMethylation450.14.lvl-3.TCGA-56-A4BX-01A-11D-A24I-05.gdc_hg38.txt	3ad7e209f5302ba43ced79b675d58217	141298429	released
6190487b-12af-4692-87b2-f01e3073feb0	jhu-usc.edu_LUSC.HumanMethylation450.16.lvl-3.TCGA-O2-A52Q-01A-11D-A26N-05.gdc_hg38.txt	46efec467acc7e52850c88deb598a826	141276752	released
d9e28ac7-57ba-48ff-8a05-4d68e61d4279	jhu-usc.edu_LUSC.HumanMethylation450.11.lvl-3.TCGA-94-8491-01A-11D-2324-05.gdc_hg38.txt	c64cf4dfa80487c9991fb54e4670e7f5	141271700	released
f60c5996-eefb-4648-8482-982d0fa865a7	jhu-usc.edu_LUSC.HumanMethylation450.7.lvl-3.TCGA-43-7656-01A-11D-2123-05.gdc_hg38.txt	1954f79c16b754a08314e6aa95687eea	141297619	released
